customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,phone_service,multiple_lines,online_security,online_backup,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
CUST-04368,59,44.85,2646.53,One year,DSL,Electronic check,0,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,0
CUST-04369,64,74.74,4809.82,Month-to-month,Fiber optic,Electronic check,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,1
CUST-04370,18,59.96,1068.25,Month-to-month,No,Electronic check,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04371,4,114.67,421.36,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No,No,No,Yes,No,1
CUST-04372,17,30.89,509.92,Month-to-month,Fiber optic,Electronic check,1,No,No,Yes,No,Yes,No,No,Yes,No,Yes,1
CUST-04373,14,117.32,1677.07,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,No,Yes,No,No,No,Yes,1
CUST-04374,13,41.53,510.07,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0
CUST-04375,7,96.83,677.8,Month-to-month,Fiber optic,Credit card,1,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,1
CUST-04376,44,52.57,2313.76,Month-to-month,No,Credit card,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04377,15,32.59,478.59,One year,Fiber optic,Credit card,0,Yes,No,Yes,Yes,No,No,Yes,No,No,No,0
CUST-04378,19,105.5,1995.63,Month-to-month,No,Mailed check,0,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04379,63,49.5,3119.94,Two year,DSL,Credit card,0,No,Yes,Yes,No,No,No,No,Yes,Yes,No,0
CUST-04380,35,85.2,2970.76,Month-to-month,Fiber optic,Credit card,1,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,1
CUST-04381,35,75.78,2623.86,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,No,Yes,No,No,1
CUST-04382,19,66.12,1260.58,One year,No,Mailed check,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04383,20,68.57,1392.87,One year,DSL,Bank transfer,0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST-04384,35,92.69,3261.54,One year,DSL,Electronic check,0,No,Yes,Yes,No,No,No,No,Yes,Yes,No,0
CUST-04385,32,26.95,846.21,Two year,DSL,Bank transfer,1,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,0
CUST-04386,48,86.15,4110.18,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04387,44,109.37,4806.6,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST-04388,24,23.89,604.72,Two year,DSL,Electronic check,0,No,No,Yes,No,No,No,Yes,No,No,Yes,0
CUST-04389,61,32.35,1986.26,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes,No,Yes,No,No,0
CUST-04390,17,91.1,1562.78,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,1
CUST-04391,71,62.6,4462.4,Month-to-month,No,Credit card,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-04392,50,59.16,2966.42,One year,No,Electronic check,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04393,65,31.97,2080.46,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No,Yes,No,Yes,No,0
CUST-04394,32,69.69,2243.33,Month-to-month,No,Credit card,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04395,36,30.91,1101.84,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,No,Yes,Yes,Yes,No,0
CUST-04396,13,66.62,837.77,One year,DSL,Electronic check,0,Yes,No,No,No phone service,No,No,No,Yes,No,Yes,0
CUST-04397,70,95.89,6726.76,Month-to-month,No,Electronic check,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04398,58,44.34,2596.47,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,No,Yes,No,Yes,Yes,0
CUST-04399,14,67.04,916.2,One year,Fiber optic,Electronic check,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,0
CUST-04400,37,119.19,4426.47,Two year,Fiber optic,Mailed check,0,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,0
CUST-04401,68,88.04,6020.34,One year,Fiber optic,Credit card,1,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,1
CUST-04402,40,103.82,4152.76,One year,DSL,Electronic check,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,1
CUST-04403,59,60.31,3541.93,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No phone service,Yes,No,No,No,No,No,1
CUST-04404,16,96.32,1543.58,Month-to-month,No,Credit card,1,No,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1
CUST-04405,62,22.13,1361.05,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,1
CUST-04406,4,30.54,109.83,Two year,DSL,Credit card,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0
CUST-04407,45,38.71,1750.61,Month-to-month,No,Credit card,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04408,28,59.0,1619.93,Two year,DSL,Electronic check,1,Yes,No,No,No phone service,No,Yes,Yes,No,Yes,No,0
CUST-04409,66,104.27,6852.94,Two year,DSL,Credit card,0,Yes,No,Yes,No,No,Yes,No,Yes,No,No,1
CUST-04410,31,53.32,1653.31,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,1
CUST-04411,3,84.77,253.86,Month-to-month,DSL,Mailed check,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1
CUST-04412,8,90.35,729.67,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,No,No,No,Yes,Yes,1
CUST-04413,24,77.79,1904.46,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST-04414,15,54.44,818.69,Month-to-month,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04415,43,76.86,3316.94,Two year,No,Electronic check,1,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04416,31,52.91,1620.7,Month-to-month,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04417,45,26.56,1210.56,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,1
CUST-04418,66,119.27,7861.29,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,0
CUST-04419,8,30.97,249.19,Two year,No,Electronic check,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04420,71,25.38,1799.8,One year,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST-04421,57,107.61,6154.43,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,0
CUST-04422,30,48.79,1437.5,Two year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,0
CUST-04423,18,84.33,1472.28,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,No,Yes,No,No,No,Yes,1
CUST-04424,69,51.56,3553.37,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,Yes,No,No,Yes,No,No,No,0
CUST-04425,39,57.93,2268.64,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,No,No,No,No,No,Yes,Yes,1
CUST-04426,60,44.74,2687.45,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,1
CUST-04427,43,52.99,2303.21,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,1
CUST-04428,45,59.89,2703.8,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,No,No,Yes,No,No,Yes,1
CUST-04429,23,91.48,2092.76,Month-to-month,No,Mailed check,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04430,69,70.18,4795.91,One year,No,Electronic check,0,Yes,No,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04431,6,114.24,680.69,One year,DSL,Bank transfer,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0
CUST-04432,56,22.27,1267.68,One year,DSL,Credit card,0,No,No,Yes,No,No,No,No,Yes,No,Yes,0
CUST-04433,4,69.31,269.4,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1
CUST-04434,23,77.59,1785.14,Two year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0
CUST-04435,6,111.86,679.59,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,0
CUST-04436,32,23.01,716.01,Month-to-month,DSL,Bank transfer,0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,1
CUST-04437,18,76.5,1389.46,One year,No,Credit card,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04438,15,105.07,1608.79,Two year,No,Bank transfer,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04439,40,42.68,1703.74,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0
CUST-04440,6,107.38,621.7,Month-to-month,Fiber optic,Mailed check,1,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,1
CUST-04441,63,19.94,1254.89,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,0
CUST-04442,67,92.71,6167.08,Month-to-month,DSL,Bank transfer,0,No,Yes,Yes,No,No,No,No,Yes,No,No,0
CUST-04443,11,113.18,1251.72,Two year,Fiber optic,Credit card,0,No,No,Yes,No,No,No,Yes,Yes,Yes,No,1
CUST-04444,43,85.03,3665.34,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1
CUST-04445,17,62.78,1100.77,One year,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,0
CUST-04446,4,22.58,86.44,One year,DSL,Credit card,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1
CUST-04447,63,111.85,7054.72,One year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,0
CUST-04448,68,65.97,4468.73,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,1
CUST-04449,41,20.96,852.23,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0
CUST-04450,5,88.36,411.3,Month-to-month,DSL,Electronic check,1,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,1
CUST-04451,32,67.15,2144.9,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,0
CUST-04452,70,30.68,2141.49,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,1
CUST-04453,35,39.86,1401.08,Two year,DSL,Mailed check,0,No,No,Yes,Yes,Yes,No,No,Yes,No,No,0
CUST-04454,22,24.58,528.29,Month-to-month,DSL,Electronic check,1,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,1
CUST-04455,65,76.58,4979.37,One year,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,1
CUST-04456,22,81.45,1785.23,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,1
CUST-04457,11,69.59,758.86,One year,DSL,Electronic check,0,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST-04458,3,101.34,305.63,Two year,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,0
CUST-04459,9,105.82,953.19,Month-to-month,No,Bank transfer,1,Yes,Yes,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04460,60,80.79,4862.62,Two year,No,Bank transfer,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04461,14,19.3,267.79,One year,DSL,Bank transfer,1,No,No,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST-04462,18,88.91,1593.38,Two year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04463,23,60.64,1391.1,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,No,No,No,No,No,1
CUST-04464,47,75.69,3543.14,Month-to-month,No,Electronic check,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04465,69,84.21,5803.29,Month-to-month,Fiber optic,Credit card,1,Yes,No,Yes,No,No,No,No,Yes,No,Yes,0
CUST-04466,47,53.72,2565.46,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1
CUST-04467,30,111.54,3327.95,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0
CUST-04468,25,31.67,786.18,Two year,Fiber optic,Electronic check,0,Yes,Yes,No,No phone service,Yes,Yes,No,Yes,No,No,0
CUST-04469,28,86.49,2413.97,One year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04470,25,18.44,456.06,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-04471,58,112.31,6507.36,Two year,DSL,Credit card,0,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,0
CUST-04472,41,29.48,1214.26,One year,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,No,Yes,No,No,No,0
CUST-04473,25,27.68,657.8,Month-to-month,No,Mailed check,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04474,48,51.97,2515.3,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,No,Yes,Yes,No,1
CUST-04475,10,56.1,573.65,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,1
CUST-04476,11,39.86,413.6,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,No,Yes,Yes,No,No,Yes,1
CUST-04477,21,77.68,1585.9,Two year,DSL,Electronic check,0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0
CUST-04478,45,63.18,2823.56,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,1
CUST-04479,7,21.49,145.58,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,1
CUST-04480,64,50.6,3290.01,One year,No,Mailed check,0,Yes,Yes,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04481,64,100.66,6453.11,Two year,DSL,Credit card,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,0
CUST-04482,2,88.35,140.55,One year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0
CUST-04483,42,91.94,3847.69,One year,DSL,Credit card,0,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0
CUST-04484,54,89.21,4816.28,Month-to-month,DSL,Credit card,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1
CUST-04485,16,49.72,800.59,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1
CUST-04486,18,28.17,480.77,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,1
CUST-04487,59,45.79,2698.91,Two year,DSL,Electronic check,0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,0
CUST-04488,16,102.84,1631.09,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-04489,6,118.01,685.98,Two year,Fiber optic,Mailed check,1,No,No,No,No phone service,No,No,No,Yes,Yes,No,1
CUST-04490,57,68.37,3902.28,Month-to-month,No,Electronic check,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04491,47,18.99,908.01,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0
CUST-04492,48,32.28,1566.26,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,No,No,Yes,No,No,Yes,No,0
CUST-04493,42,50.85,2147.19,Month-to-month,DSL,Credit card,0,No,No,Yes,No,No,Yes,No,No,No,Yes,0
CUST-04494,60,77.02,4611.25,One year,No,Bank transfer,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04495,4,25.66,116.93,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No phone service,No,No,No,No,Yes,Yes,1
CUST-04496,2,114.22,234.62,Two year,No,Mailed check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04497,59,55.24,3261.84,One year,DSL,Mailed check,0,Yes,Yes,No,No phone service,No,No,Yes,Yes,Yes,No,0
CUST-04498,27,111.08,2986.93,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1
CUST-04499,27,97.61,2625.53,Two year,Fiber optic,Electronic check,1,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0
CUST-04500,72,95.05,6845.08,Two year,DSL,Mailed check,0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,1
CUST-04501,7,79.89,608.03,Month-to-month,DSL,Bank transfer,0,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,1
CUST-04502,63,81.93,5167.61,Two year,Fiber optic,Mailed check,0,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,0
CUST-04503,46,83.08,3809.46,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0
CUST-04504,63,82.13,5157.54,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,0
CUST-04505,12,74.48,883.92,One year,Fiber optic,Electronic check,1,No,No,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST-04506,13,118.61,1585.48,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,Yes,No,No,No,Yes,0
CUST-04507,43,92.69,3977.68,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,1
CUST-04508,17,97.25,1671.39,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No phone service,No,Yes,Yes,No,Yes,Yes,1
CUST-04509,63,106.99,6732.85,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,No,No,No,Yes,No,No,No,0
CUST-04510,36,40.0,1445.22,Two year,Fiber optic,Mailed check,0,No,No,No,No phone service,Yes,Yes,No,No,Yes,Yes,0
CUST-04511,8,26.55,228.23,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1
CUST-04512,69,67.26,4629.5,Two year,Fiber optic,Credit card,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,0
CUST-04513,36,70.44,2523.02,One year,Fiber optic,Mailed check,0,No,No,No,No phone service,Yes,Yes,Yes,No,No,No,1
CUST-04514,28,102.58,2905.42,Month-to-month,No,Credit card,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST-04515,47,63.27,2993.38,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,0
CUST-04516,30,76.23,2302.71,Month-to-month,Fiber optic,Credit card,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0
CUST-04517,23,71.76,1666.23,Two year,DSL,Electronic check,1,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,0
CUST-04518,16,21.9,359.59,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST-04519,14,80.75,1170.86,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,1
CUST-04520,71,102.46,7275.54,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,0
CUST-04521,52,34.07,1783.19,One year,Fiber optic,Electronic check,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-04522,37,78.62,2879.92,Month-to-month,DSL,Mailed check,1,Yes,No,No,No phone service,Yes,No,No,Yes,Yes,No,0
CUST-04523,29,78.55,2261.45,Month-to-month,DSL,Credit card,1,No,No,Yes,Yes,No,Yes,No,Yes,No,No,0
CUST-04524,67,34.75,2304.23,Two year,DSL,Electronic check,0,Yes,Yes,No,No phone service,Yes,Yes,No,Yes,No,No,0
CUST-04525,15,30.59,484.33,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,1
CUST-04526,47,117.97,5493.54,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No,Yes,No,No,Yes,1
CUST-04527,46,58.16,2667.31,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,No,No,No,Yes,Yes,1
CUST-04528,52,41.2,2082.53,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No,No,No,No,Yes,0
CUST-04529,19,35.48,657.49,One year,DSL,Mailed check,0,No,No,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,1
CUST-04530,21,86.1,1798.28,Two year,DSL,Mailed check,0,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,0
CUST-04531,64,80.16,5157.94,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1
CUST-04532,37,83.64,3102.61,Two year,Fiber optic,Credit card,0,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,0
CUST-04533,27,26.98,711.8,Month-to-month,DSL,Credit card,1,Yes,No,Yes,No,No,No,No,Yes,No,Yes,0
CUST-04534,55,109.14,6024.02,Month-to-month,DSL,Credit card,0,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,0
CUST-04535,29,57.71,1673.95,One year,No,Mailed check,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,0
CUST-04536,20,49.96,999.95,Month-to-month,DSL,Credit card,1,No,No,No,No phone service,No,Yes,Yes,No,Yes,Yes,0
CUST-04537,25,65.16,1604.95,Two year,DSL,Mailed check,0,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,0
CUST-04538,70,57.79,4025.5,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,0
CUST-04539,63,106.08,6666.54,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,0
CUST-04540,36,112.78,4061.01,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No phone service,No,No,Yes,No,Yes,Yes,1
CUST-04541,2,48.95,99.46,One year,No,Electronic check,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04542,22,106.12,2365.52,Month-to-month,DSL,Electronic check,1,No,Yes,Yes,No,No,No,No,Yes,Yes,No,1
CUST-04543,16,97.72,1571.22,One year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,0
CUST-04544,18,112.94,1978.77,One year,DSL,Mailed check,0,No,No,Yes,Yes,Yes,Yes,No,No,No,No,1
CUST-04545,69,43.07,2977.08,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,1
CUST-04546,54,76.85,4120.9,Month-to-month,No,Credit card,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1
CUST-04547,30,46.0,1360.68,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,Yes,Yes,No,Yes,No,0
